"subject" "activity" "NA"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 5 "standing"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 4 "sitting"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 6 "laying"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 1 "walking"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 2 "walkingupstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
9 3 "walkingdownstairs"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 5 "standing"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 4 "sitting"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 6 "laying"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 1 "walking"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 3 "walkingdownstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
10 2 "walkingupstairs"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 5 "standing"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 4 "sitting"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 6 "laying"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 1 "walking"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 3 "walkingdownstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
12 2 "walkingupstairs"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 5 "standing"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 4 "sitting"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
